Title,Translation,Color,Duration,Speaker,Nextsubtitle,Delaytonextsubtitle,Style
scientist/hopeyouknow.wav,#hopeyouknow,Gray,,#HalfLife_Scientist,,,
scientist/howinteresting.wav,#howinteresting,Gray,,#HalfLife_Scientist,,,
scientist/hungryyet.wav,#hungryyet,Gray,,#HalfLife_Scientist,,,
scientist/ibelieveso.wav,#ibelieveso,Gray,,#HalfLife_Scientist,,,
scientist/idontthinkso.wav,#idontthinkso,Gray,,#HalfLife_Scientist,,,
scientist/ihearsomething.wav,#ihearsomething,Gray,,#HalfLife_Scientist,,,
scientist/illwait.wav,#scientistillwait,Gray,,#HalfLife_Scientist,,,
scientist/illwaithere.wav,#illwaithere,Gray,,#HalfLife_Scientist,,,
scientist/importantspecies.wav,#importantspecies,Gray,,#HalfLife_Scientist,,,
scientist/improbable.wav,#improbable,Gray,,#HalfLife_Scientist,,,
scientist/imsure.wav,#imsure,Gray,,#HalfLife_Scientist,,,
scientist/inconclusive.wav,#inconclusive,Gray,,#HalfLife_Scientist,,,
scientist/inmesstoo.wav,#inmesstoo,Gray,,#HalfLife_Scientist,,,
scientist/ipredictedthis.wav,#ipredictedthis,Gray,,#HalfLife_Scientist,,,
scientist/istay.wav,#istay,Gray,,#HalfLife_Scientist,,,
scientist/iwounded.wav,#iwounded,Gray,,#HalfLife_Scientist,,,
scientist/iwounded2.wav,#iwounded2,Gray,,#HalfLife_Scientist,,,
scientist/iwoundedbad.wav,#iwoundedbad,Gray,,#HalfLife_Scientist,,,
scientist/justasked.wav,#justasked,Gray,,#HalfLife_Scientist,,,
scientist/lambdalab.wav,#lambdalab,Gray,,#HalfLife_Scientist,,,
scientist/leadtheway.wav,#leadtheway,Gray,,#HalfLife_Scientist,,,
scientist/leavingme.wav,#leavingme,Gray,,#HalfLife_Scientist,,,
scientist/letmehelp.wav,#letmehelp,Gray,,#HalfLife_Scientist,,,
scientist/letsgo.wav,#scientistletsgo,Gray,,#HalfLife_Scientist,,,
scientist/letstrythis.wav,#letstrythis,Gray,,#HalfLife_Scientist,,,
scientist/letyouin.wav,#letyouin,Gray,,#HalfLife_Scientist,,,
scientist/limitsok.wav,#limitsok,Gray,,#HalfLife_Scientist,,,
scientist/lowervoice.wav,#lowervoice,Gray,,#HalfLife_Scientist,,,
scientist/luckwillchange.wav,#luckwillchange,Gray,,#HalfLife_Scientist,,,
scientist/madness.wav,#madness,Gray,,#HalfLife_Scientist,,,
scientist/needsleep.wav,#needsleep,Gray,,#HalfLife_Scientist,,,
scientist/neverseen.wav,#neverseen,Gray,,#HalfLife_Scientist,,,
scientist/newhevsuit.wav,#newhevsuit,Gray,,#HalfLife_Scientist,,,
scientist/newsample.wav,#newsample,Gray,,#HalfLife_Scientist,,,
scientist/nodoubt.wav,#nodoubt,Gray,,#HalfLife_Scientist,,,
scientist/nogrant.wav,#nogrant,Gray,,#HalfLife_Scientist,,,
scientist/noguess.wav,#noguess,Gray,,#HalfLife_Scientist,,,
scientist/noidea.wav,#noidea,Gray,,#HalfLife_Scientist,,,
scientist/noo.wav,#noo,Gray,,#HalfLife_Scientist,,,
scientist/nooo.wav,#nooo,Gray,,#HalfLife_Scientist,,,
scientist/noplease.wav,#noplease,Gray,,#HalfLife_Scientist,,,
scientist/notcertain.wav,#notcertain,Gray,,#HalfLife_Scientist,,,
scientist/nothostile.wav,#nothostile,Gray,,#HalfLife_Scientist,,,
scientist/notsure.wav,#notsure,Gray,,#HalfLife_Scientist,,,
scientist/odorfromyou.wav,#odorfromyou,Gray,,#HalfLife_Scientist,,,
scientist/ofcourse.wav,#ofcourse,Gray,,#HalfLife_Scientist,,,
scientist/ofcoursenot.wav,#ofcoursenot,Gray,,#HalfLife_Scientist,,,
scientist/okgetout.wav,#okgetout,Gray,,#HalfLife_Scientist,,,
scientist/okihope.wav,#okihope,Gray,,#HalfLife_Scientist,,,
scientist/organicmatter.wav,#organicmatter,Gray,,#HalfLife_Scientist,,,
scientist/peculiarmarks.wav,#peculiarmarks,Gray,,#HalfLife_Scientist,,,
scientist/peculiarodor.wav,#peculiarodor,Gray,,#HalfLife_Scientist,,,
scientist/perfectday.wav,#perfectday,Gray,,#HalfLife_Scientist,,,
scientist/perhaps.wav,#perhaps,Gray,,#HalfLife_Scientist,,,
scientist/positively.wav,#positively,Gray,,#HalfLife_Scientist,,,
scientist/purereadings.wav,#purereadings,Gray,,#HalfLife_Scientist,,,
scientist/recalculate.wav,#recalculate,Gray,,#HalfLife_Scientist,,,
scientist/reconsider.wav,#reconsider,Gray,,#HalfLife_Scientist,,,
scientist/repeat.wav,#repeat,Gray,,#HalfLife_Scientist,,,
scientist/reportflux.wav,#reportflux,Gray,,#HalfLife_Scientist,,,
scientist/rescueus.wav,#rescueus,Gray,,#HalfLife_Scientist,,,
scientist/ridiculous.wav,#ridiculous,Gray,,#HalfLife_Scientist,,,
scientist/right.wav,#right,Gray,,#HalfLife_Scientist,,,
scientist/rightwayout.wav,#rightwayout,Gray,,#HalfLife_Scientist,,,
scientist/rumorclean.wav,#rumorclean,Gray,,#HalfLife_Scientist,,,
scientist/runtest.wav,#runtest,Gray,,#HalfLife_Scientist,,,
scientist/sci_aftertest.wav,#sci_aftertest,Gray,,#HalfLife_Scientist,,,
scientist/sci_alone.wav,#sci_alone,Gray,,#HalfLife_Scientist,,,
scientist/sci_bother.wav,#sci_bother,Gray,,#HalfLife_Scientist,,,
scientist/sci_busy.wav,#sci_busy,Gray,,#HalfLife_Scientist,,,
scientist/sci_fear6.wav,#sci_fear6,Gray,,#HalfLife_Scientist,,,
scientist/sci_fear7.wav,#sci_fear7,Gray,,#HalfLife_Scientist,,,
scientist/sci_fear11.wav,#sci_fear11,Gray,,#HalfLife_Scientist,,,
scientist/sci_fear12.wav,#sci_fear12,Gray,,#HalfLife_Scientist,,,
scientist/sci_fear13.wav,#sci_fear13,Gray,,#HalfLife_Scientist,,,
scientist/sci_fear14.wav,#sci_fear14,Gray,,#HalfLife_Scientist,,,
*scientist/sci_pain3.wav,#sci_pain3,Gray,,#HalfLife_Scientist,,,
scientist/sci_pain6.wav,#sci_pain6,Gray,,#HalfLife_Scientist,,,
scientist/sci_pain7.wav,#sci_pain7,Gray,,#HalfLife_Scientist,,,
scientist/sci_pain8.wav,#sci_pain8,Gray,,#HalfLife_Scientist,,,
scientist/sci_pain9.wav,#sci_pain9,Gray,,#HalfLife_Scientist,,,
scientist/sci_pain10.wav,#sci_pain10,Gray,,#HalfLife_Scientist,,,
scientist/sci_somewhere.wav,#sci_somewhere,Gray,,#HalfLife_Scientist,,,
scientist/scream10.wav,#scream10,Gray,,#HalfLife_Scientist,,,
scientist/scream11.wav,#scream11,Gray,,#HalfLife_Scientist,,,
scientist/scream12.wav,#scream12,Gray,,#HalfLife_Scientist,,,
scientist/scream13.wav,#scream13,Gray,,#HalfLife_Scientist,,,
scientist/seencup.wav,#seencup,Gray,,#HalfLife_Scientist,,,
scientist/shakeunification.wav,#shakeunification,Gray,,#HalfLife_Scientist,,,
scientist/shutdownchart.wav,#shutdownchart,Gray,,#HalfLife_Scientist,,,
scientist/shutup.wav,#shutup,Gray,,#HalfLife_Scientist,,,
scientist/shutup2.wav,#shutup2,Gray,,#HalfLife_Scientist,,,
scientist/simulation.wav,#simulation,Gray,,#HalfLife_Scientist,,,
scientist/slowingyou.wav,#slowingyou,Gray,,#HalfLife_Scientist,,,
scientist/smellburn.wav,#smellburn,Gray,,#HalfLife_Scientist,,,
scientist/softethics.wav,#softethics,Gray,,#HalfLife_Scientist,,,
scientist/sorryimleaving.wav,#sorryimleaving,Gray,,#HalfLife_Scientist,,,
scientist/somethingfoul.wav,#somethingfoul,Gray,,#HalfLife_Scientist,,,
scientist/startle5.wav,#startle5,Gray,,#HalfLife_Scientist,,,
scientist/startle6.wav,#startle6,Gray,,#HalfLife_Scientist,,,
scientist/startle7.wav,#startle7,Gray,,#HalfLife_Scientist,,,
scientist/startle8.wav,#startle8,Gray,,#HalfLife_Scientist,,,
scientist/startle9.wav,#startle9,Gray,,#HalfLife_Scientist,,,
scientist/statusreport.wav,#statusreport,Gray,,#HalfLife_Scientist,,,
scientist/stench.wav,#scientiststench,Gray,,#HalfLife_Scientist,,,
scientist/stimulating.wav,#stimulating,Gray,,#HalfLife_Scientist,,,
scientist/stop1.wav,#scientiststop1,Gray,,#HalfLife_Scientist,,,
scientist/stop2.wav,#scientiststop2,Gray,,#HalfLife_Scientist,,,
scientist/stop3.wav,#stop3,Gray,,#HalfLife_Scientist,,,
scientist/stop4.wav,#stop4,Gray,,#HalfLife_Scientist,,,
scientist/stopasking.wav,#stopasking,Gray,,#HalfLife_Scientist,,,
scientist/stopattacking.wav,#stopattacking,Gray,,#HalfLife_Scientist,,,
scientist/survival.wav,#survival,Gray,,#HalfLife_Scientist,,,
scientist/thatsodd.wav,#thatsodd,Gray,,#HalfLife_Scientist,,,
scientist/theoretically.wav,#theoretically,Gray,,#HalfLife_Scientist,,,
scientist/thiswillhelp.wav,#thiswillhelp,Gray,,#HalfLife_Scientist,,,
scientist/tunedtoday.wav,#tunedtoday,Gray,,#HalfLife_Scientist,,,
scientist/tunnelcalc.wav,#tunnelcalc,Gray,,#HalfLife_Scientist,,,
scientist/uselessphd.wav,#uselessphd,Gray,,#HalfLife_Scientist,,,
scientist/weartie.wav,#weartie,Gray,,#HalfLife_Scientist,,,
scientist/whatnext.wav,#whatnext,Gray,,#HalfLife_Scientist,,,
scientist/whatyoudoing.wav,#whatyoudoing,Gray,,#HalfLife_Scientist,,,
scientist/whocansay.wav,#whocansay,Gray,,#HalfLife_Scientist,,,
scientist/whoresponsible.wav,#whoresponsible,Gray,,#HalfLife_Scientist,,,
scientist/whyaskme.wav,#whyaskme,Gray,,#HalfLife_Scientist,,,
scientist/whyleave.wav,#whyleave,Gray,,#HalfLife_Scientist,,,
scientist/yees.wav,#yees,Gray,,#HalfLife_Scientist,,,
scientist/yes.wav,#yes,Gray,,#HalfLife_Scientist,,,
scientist/yes2.wav,#yes2,Gray,,#HalfLife_Scientist,,,
scientist/yes3.wav,#yes3,Gray,,#HalfLife_Scientist,,,
scientist/yesletsgo.wav,#yesletsgo,Gray,,#HalfLife_Scientist,,,
scientist/youinsane.wav,#youinsane,Gray,,#HalfLife_Scientist,,,
scientist/youlookbad.wav,#youlookbad,Gray,,#HalfLife_Scientist,,,
scientist/youlookbad2.wav,#youlookbad2,Gray,,#HalfLife_Scientist,,,
scientist/youneedmedic.wav,#scientistyouneedmedic,Gray,,#HalfLife_Scientist,,,
scientist/youwounded.wav,#youwounded,Gray,,#HalfLife_Scientist,,,
barney/aimforhead,#aimforhead,Blue,,#HalfLife_Security,,,
barney/aintgoin.wav,#aintgoin,Blue,,#HalfLife_Security,,,
barney/aintscared.wav,#aintscared,Blue,,#HalfLife_Security,,,
barney/alreadyasked.wav,#alreadyasked,Blue,,#HalfLife_Security,,,
barney/ambush.wav,#ambush,Blue,,#HalfLife_Security,,,
barney/ba_another.wav,#ba_another,Blue,,#HalfLife_Security,,,
barney/ba_attack1.wav,#ba_attack1,Blue,,#HalfLife_Security,,,
barney/ba_bring.wav,#ba_bring,Blue,,#HalfLife_Security,,,
barney/ba_buttugly.wav,#ba_buttugly,Blue,,#HalfLife_Security,,,
barney/ba_close.wav,#ba_close,Blue,,#HalfLife_Security,,,
barney/ba_dontmake.wav,#ba_dontmake,Blue,,#HalfLife_Security,,,
barney/ba_dotoyou.wav,#ba_dotoyou,Blue,,#HalfLife_Security,,,
barney/ba_duty.wav,#ba_duty,Blue,,#HalfLife_Security,,,
barney/ba_endline.wav,#ba_endline,Blue,,#HalfLife_Security,,,
barney/ba_firepl.wav,#ba_firepl,Blue,,#HalfLife_Security,,,
barney/ba_friends.wav,#ba_friends,Blue,,#HalfLife_Security,,,
barney/ba_gotone.wav,#ba_gotone,Blue,,#HalfLife_Security,,,
barney/ba_iwish.wav,#ba_iwish,Blue,,#HalfLife_Security,,,
barney/ba_later.wav,#ba_later,Blue,,#HalfLife_Security,,,
barney/ba_pissme.wav,#ba_pissme,Blue,,#HalfLife_Security,,,
barney/ba_post.wav,#ba_post,Blue,,#HalfLife_Security,,,
barney/ba_raincheck.wav,#ba_raincheck,Blue,,#HalfLife_Security,,,
barney/ba_seethat.wav,#ba_seethat,Blue,,#HalfLife_Security,,,
barney/ba_somuch.wav,#ba_somuch,Blue,,#HalfLife_Security,,,
barney/ba_stepoff.wav,#ba_stepoff,Blue,,#HalfLife_Security,,,
barney/ba_tomb.wav,#ba_tomb,Blue,,#HalfLife_Security,,,
barney/ba_uwish.wav,#ba_uwish,Blue,,#HalfLife_Security,,,
barney/ba_watchit.wav,#ba_watchit,Blue,,#HalfLife_Security,,,
barney/ba_whatyou.wav,#ba_whatyou,Blue,,#HalfLife_Security,,,
barney/ba_whoathere.wav,#ba_whoathere,Blue,,#HalfLife_Security,,,
barney/badarea.wav,#badarea,Blue,,#HalfLife_Security,,,
barney/badfeeling.wav,#badfeeling,Blue,,#HalfLife_Security,,,
barney/beertopside.wav,#beertopside,Blue,,#HalfLife_Security,,,
barney/bequiet.wav,#bequiet,Blue,,#HalfLife_Security,,,
barney/bigmess.wav,#bigmess,Blue,,#HalfLife_Security,,,
barney/bigplace.wav,#bigplace,Blue,,#HalfLife_Security,,,
barney/c1a0_ba_button.wav,#c1a0_ba_button,Blue,,#HalfLife_Security,,,
barney/c1a0_ba_desk.wav,#c1a0_ba_desk,Blue,,#HalfLife_Security,,,
barney/c1a0_ba_headdown.wav,#c1a0_ba_headdown,Blue,,#HalfLife_Security,,,
barney/c1a0_ba_hevno.wav,#c1a0_ba_hevno,Blue,,#HalfLife_Security,,,
barney/c1a0_ba_hevyes.wav,#c1a0_ba_hevyes,Blue,,#HalfLife_Security,,,
barney/c1a0_ba_late.wav,#c1a0_ba_late,Blue,,#HalfLife_Security,,,
barney/c1a1_ba_glad.wav,#c1a1_ba_glad,Blue,,#HalfLife_Security,,,
barney/c1a2_ba_bullsquid.wav,#c1a2_ba_bullsquid,Blue,,#HalfLife_Security,,,
barney/c1a2_ba_climb.wav,#c1a2_ba_climb,Blue,,#HalfLife_Security,,,
barney/c1a2_ba_slew.wav,#c1a2_ba_slew,Blue,,#HalfLife_Security,,,
barney/c1a2_ba_surface.wav,#c1a2_ba_surface,Blue,,#HalfLife_Security,,,
barney/c1a2_ba_top.wav,#c1a2_ba_top,Blue,,#HalfLife_Security,,,
barney/c1a4_ba_octo1.wav,#c1a4_ba_octo1,Blue,,#HalfLife_Security,,,
barney/c1a4_ba_wisp.wav,#c1a4_ba_wisp,Blue,,#HalfLife_Security,,,
barney/c2a1_ba_hub1a.wav,#c2a1_ba_hub1a,Blue,,#HalfLife_Security,,,
barney/c2a1_ba_hub2a.wav,#c2a1_ba_hub2a,Blue,,#HalfLife_Security,,,
barney/c2a2_ba_launch.wav,#c2a2_ba_launch,Blue,,#HalfLife_Security,,,
barney/c2a3_ba_assn.wav,#c2a3_ba_assn,Blue,,#HalfLife_Security,,,
barney/c2a4_ba_1tau.wav,#c2a4_ba_1tau,Blue,,#HalfLife_Security,,,
barney/c2a4_ba_3tau.wav,#c2a4_ba_3tau,Blue,,#HalfLife_Security,,,
barney/c2a4_ba_5tau.wav,#c2a4_ba_5tau,Blue,,#HalfLife_Security,,,
barney/c2a4_ba_alive.wav,#c2a4_ba_alive,Blue,,#HalfLife_Security,,,
barney/c2a5_ba_helpme.wav,#c2a5_ba_helpme,Blue,,#HalfLife_Security,,,
barney/c3a2_ba_2surv.wav,#c3a2_ba_2surv,Blue,,#HalfLife_Security,,,
barney/c3a2_ba_4surv.wav,#c3a2_ba_4surv,Blue,,#HalfLife_Security,,,
barney/c3a2_ba_6surv.wav,#c3a2_ba_6surv,Blue,,#HalfLife_Security,,,
barney/c3a2_ba_8surv.wav,#c3a2_ba_8surv,Blue,,#HalfLife_Security,,,
barney/c3a2_ba_stay.wav,#c3a2_ba_stay,Blue,,#HalfLife_Security,,,
barney/cantfigure.wav,#cantfigure,Blue,,#HalfLife_Security,,,
barney/checkwounds.wav,#checkwounds,Blue,,#HalfLife_Security,,,
barney/coldone.wav,#coldone,Blue,,#HalfLife_Security,,,
barney/crewdied.wav,#crewdied,Blue,,#HalfLife_Security,,,
barney/diebloodsucker.wav,#diebloodsucker,Blue,,#HalfLife_Security,,,
barney/dobettertogether.wav,#dobettertogether,Blue,,#HalfLife_Security,,,
barney/dontaskme.wav,#dontaskme,Blue,,#HalfLife_Security,,,
barney/dontbet.wav,#dontbet,Blue,,#HalfLife_Security,,,
barney/dontbuyit.wav,#dontbuyit,Blue,,#HalfLife_Security,,,
barney/dontfigure.wav,#dontfigure,Blue,,#HalfLife_Security,,,
barney/dontguess.wav,#dontguess,Blue,,#HalfLife_Security,,,
barney/donthurtem.wav,#donthurtem,Blue,,#HalfLife_Security,,,
barney/dontreckon.wav,#dontreckon,Blue,,#HalfLife_Security,,,
barney/getanyworse.wav,#getanyworse,Blue,,#HalfLife_Security,,,
barney/gettingcloser.wav,#gettingcloser,Blue,,#HalfLife_Security,,,
barney/gladof38.wav,#gladof38,Blue,,#HalfLife_Security,,,
barney/gladtolendhand.wav,#gladtolendhand,Blue,,#HalfLife_Security,,,
barney/guyresponsible.wav,#guyresponsible,Blue,,#HalfLife_Security,,,
barney/hardtosay.wav,#hardtosay,Blue,,#HalfLife_Security,,,
barney/hearsomething.wav,#hearsomething,Blue,,#HalfLife_Security,,,
barney/hearsomething2.wav,#hearsomething2,Blue,,#HalfLife_Security,,,
barney/hellonicesuit.wav,#hellonicesuit,Blue,,#HalfLife_Security,,,
barney/helpothers.wav,#helpothers,Blue,,#HalfLife_Security,,,
barney/heybuddy.wav,#heybuddy,Blue,,#HalfLife_Security,,,
barney/heyfella.wav,#heyfella,Blue,,#HalfLife_Security,,,
barney/hitbad.wav,#hitbad,Blue,,#HalfLife_Security,,,
barney/howdy.wav,#howdy,Blue,,#HalfLife_Security,,,
barney/howyoudoing.wav,#howyoudoing,Blue,,#HalfLife_Security,,,
barney/icanhear.wav,#icanhear,Blue,,#HalfLife_Security,,,
barney/iguess.wav,#iguess,Blue,,#HalfLife_Security,,,
barney/illwait.wav,#illwait,Blue,,#HalfLife_Security,,,
barney/imdead.wav,#imdead,Blue,,#HalfLife_Security,,,
barney/imhit.wav,#imhit,Blue,,#HalfLife_Security,,,
barney/imwithyou.wav,#imwithyou,Blue,,#HalfLife_Security,,,
barney/ireckon.wav,#ireckon,Blue,,#HalfLife_Security,,,
barney/iwaithere.wav,#iwaithere,Blue,,#HalfLife_Security,,,
barney/justdontknow.wav,#justdontknow,Blue,,#HalfLife_Security,,,
barney/leavealone.wav,#leavealone,Blue,,#HalfLife_Security,,,
barney/letsgo.wav,#letsgo,Blue,,#HalfLife_Security,,,
barney/letsmoveit.wav,#letsmoveit,Blue,,#HalfLife_Security,,,
barney/luckwillturn.wav,#luckwillturn,Blue,,#HalfLife_Security,,,
barney/maybe.wav,#maybe,Blue,,#HalfLife_Security,,,
barney/missingleg.wav,#missingleg,Blue,,#HalfLife_Security,,,
barney/mrfreeman.wav,#mrfreeman,Blue,,#HalfLife_Security,,,
barney/nodrill.wav,#nodrill,Blue,,#HalfLife_Security,,,
barney/nope.wav,#nope,Blue,,#HalfLife_Security,,,
barney/nosir.wav,#nosir,Blue,,#HalfLife_Security,,,
barney/notelling.wav,#notelling,Blue,,#HalfLife_Security,,,
barney/noway.wav,#noway,Blue,,#HalfLife_Security,,,
barney/openfire.wav,#openfire,Blue,,#HalfLife_Security,,,
barney/realbadwound.wav,#realbadwound,Blue,,#HalfLife_Security,,,
barney/rightway.wav,#rightway,Blue,,#HalfLife_Security,,,
barney/seeya.wav,#seeya,Blue,,#HalfLife_Security,,,
barney/slowingyoudown.wav,#slowingyoudown,Blue,,#HalfLife_Security,,,
barney/somethingdied.wav,#somethingdied,Blue,,#HalfLife_Security,,,
barney/somethingmoves.wav,#somethingmoves,Blue,,#HalfLife_Security,,,
barney/somethingstinky.wav,#somethingstinky,Blue,,#HalfLife_Security,,,
barney/soundsbad.wav,#soundsbad,Blue,,#HalfLife_Security,,,
barney/soundsright.wav,#soundsright,Blue,,#HalfLife_Security,,,
barney/standback.wav,#standback,Blue,,#HalfLife_Security,,,
barney/standguard.wav,#standguard,Blue,,#HalfLife_Security,,,
barney/stench.wav,#stench,Blue,,#HalfLife_Security,,,
barney/stop1.wav,#stop1,Blue,,#HalfLife_Security,,,
barney/stop2.wav,#stop2,Blue,,#HalfLife_Security,,,
barney/stophere.wav,#stophere,Blue,,#HalfLife_Security,,,
barney/survive.wav,#survive,Blue,,#HalfLife_Security,,,
barney/targetpractice.wav,#targetpractice,Blue,,#HalfLife_Security,,,
barney/teamup1.wav,#teamup1,Blue,,#HalfLife_Security,,,
barney/teamup2.wav,#teamup2,Blue,,#HalfLife_Security,,,
barney/thinking.wav,#thinking,Blue,,#HalfLife_Security,,,
barney/waitin.wav,#waitin,Blue,,#HalfLife_Security,,,
barney/wayout.wav,#wayout,Blue,,#HalfLife_Security,,,
barney/whatgood.wav,#whatgood,Blue,,#HalfLife_Security,,,
barney/whatisthat.wav,#whatisthat,Blue,,#HalfLife_Security,,,
barney/whatsgoingon.wav,#whatsgoingon,Blue,,#HalfLife_Security,,,
barney/workingonstuff.wav,#workingonstuff,Blue,,#HalfLife_Security,,,
barney/yessir.wav,#yessir,Blue,,#HalfLife_Security,,,
barney/youbet.wav,#youbet,Blue,,#HalfLife_Security,,,
barney/youeverseen.wav,#youeverseen,Blue,,#HalfLife_Security,,,
barney/yougotit.wav,#yougotit,Blue,,#HalfLife_Security,,,
barney/youhearthat.wav,#youhearthat,Blue,,#HalfLife_Security,,,
barney/youneedmedic.wav,#youneedmedic,Blue,,#HalfLife_Security,,,
barney/youtalkmuch.wav,#youtalkmuch,Blue,,#HalfLife_Security,,,
barney/yup.wav,#yup,Blue,,#HalfLife_Security,,,
tride/c0a0_tr_gmorn.wav,#c0a0_tr_gmorn,Purple,,#HalfLife_Train,,,
tride/c0a0_tr_time.wav,#c0a0_tr_time,Purple,,#HalfLife_Train,,,
tride/c0a0_tr_dest.wav,#c0a0_tr_dest,Purple,,#HalfLife_Train,,,
tride/c0a0_tr_noeat.wav,#c0a0_tr_noeat,Purple,,#HalfLife_Train,,,
tride/c0a0_tr_emerg.wav,#c0a0_tr_emerg,Purple,,#HalfLife_Train,,,
tride/c0a0_tr_tourn.wav,#c0a0_tr_tourn,Purple,,#HalfLife_Train,,,
tride/c0a0_tr_jobs.wav,#c0a0_tr_jobs,Purple,,#HalfLife_Train,,,
tride/c0a0_tr_haz.wav,#c0a0_tr_haz,Purple,,#HalfLife_Train,,,
tride/c0a0_tr_arrive.wav,#c0a0_tr_arrive,Purple,,#HalfLife_Train,,,
tride/c0a0_tr_exit.wav,#c0a0_tr_exit,Purple,,#HalfLife_Train,,,
gman/gman_suit.wav,#gman_suit,SweetBlue,,,,,
gman/gman_nasty.wav,#gman_nasty,SweetBlue,,,,,
gman/gman_potential.wav,#gman_potential,SweetBlue,,,,,
gman/gman_stepin.wav,#gman_stepin,SweetBlue,,,,,
gman/gman_otherwise.wav,#gman_otherwise,SweetBlue,,,,,
gman/gman_choose1.wav,#gman_choose1,SweetBlue,,,,,
gman/gman_choose2.wav,#gman_choose2,SweetBlue,,,,,
gman/gman_wise.wav,#gman_wise,SweetBlue,,,,,
gman/gman_nowork.wav,#gman_nowork,SweetBlue,,,,,
gman/gman_noreg.wav,#gman_noreg,SweetBlue,,,,,
HG_GREN0,#HG_GREN0,Green,,#HalfLife_HECU,,,
HG_GREN1,#HG_GREN1,Green,,#HalfLife_HECU,,,
HG_GREN2,#HG_GREN2,Green,,#HalfLife_HECU,,,
HG_GREN3,#HG_GREN3,Green,,#HalfLife_HECU,,,
HG_GREN4,#HG_GREN4,Green,,#HalfLife_HECU,,,
HG_GREN5,#HG_GREN5,Green,,#HalfLife_HECU,,,
HG_GREN6,#HG_GREN6,Green,,#HalfLife_HECU,,,
HG_ALERT0,#HG_ALERT0,Green,,#HalfLife_HECU,,,
HG_ALERT1,#HG_ALERT1,Green,,#HalfLife_HECU,,,
HG_ALERT2,#HG_ALERT2,Green,,#HalfLife_HECU,,,
HG_ALERT3,#HG_ALERT3,Green,,#HalfLife_HECU,,,
HG_ALERT4,#HG_ALERT4,Green,,#HalfLife_HECU,,,
HG_ALERT5,#HG_ALERT5,Green,,#HalfLife_HECU,,,
HG_ALERT6,#HG_ALERT6,Green,,#HalfLife_HECU,,,
HG_MONST0,#HG_MONST0,Green,,#HalfLife_HECU,,,
HG_MONST1,#HG_MONST1,Green,,#HalfLife_HECU,,,
HG_MONST2,#HG_MONST2,Green,,#HalfLife_HECU,,,
HG_MONST3,#HG_MONST3,Green,,#HalfLife_HECU,,,
HG_COVER0,#HG_COVER0,Green,,#HalfLife_HECU,,,
HG_COVER1,#HG_COVER1,Green,,#HalfLife_HECU,,,
HG_COVER2,#HG_COVER2,Green,,#HalfLife_HECU,,,
HG_COVER3,#HG_COVER3,Green,,#HalfLife_HECU,,,
HG_COVER4,#HG_COVER4,Green,,#HalfLife_HECU,,,
HG_COVER5,#HG_COVER5,Green,,#HalfLife_HECU,,,
HG_COVER6,#HG_COVER6,Green,,#HalfLife_HECU,,,
HG_COVER7,#HG_COVER7,Green,,#HalfLife_HECU,,,
HG_THROW0,#HG_THROW0,Green,,#HalfLife_HECU,,,
HG_THROW1,#HG_THROW1,Green,,#HalfLife_HECU,,,
HG_THROW2,#HG_THROW2,Green,,#HalfLife_HECU,,,
HG_THROW3,#HG_THROW3,Green,,#HalfLife_HECU,,,
HG_TAUNT0,#HG_TAUNT0,Green,,#HalfLife_HECU,,,
HG_TAUNT1,#HG_TAUNT1,Green,,#HalfLife_HECU,,,
HG_TAUNT2,#HG_TAUNT2,Green,,#HalfLife_HECU,,,
HG_TAUNT3,#HG_TAUNT3,Green,,#HalfLife_HECU,,,
HG_TAUNT4,#HG_TAUNT4,Green,,#HalfLife_HECU,,,
HG_TAUNT5,#HG_TAUNT5,Green,,#HalfLife_HECU,,,
HG_CHARGE0,#HG_CHARGE0,Green,,#HalfLife_HECU,,,
HG_CHARGE1,#HG_CHARGE1,Green,,#HalfLife_HECU,,,
HG_CHARGE2,#HG_CHARGE2,Green,,#HalfLife_HECU,,,
HG_CHARGE3,#HG_CHARGE3,Green,,#HalfLife_HECU,,,
HG_QUEST0,#HG_QUEST0,Green,,#HalfLife_HECU,,,
HG_QUEST1,#HG_QUEST1,Green,,#HalfLife_HECU,,,
HG_QUEST2,#HG_QUEST2,Green,,#HalfLife_HECU,,,
HG_QUEST3,#HG_QUEST3,Green,,#HalfLife_HECU,,,
HG_QUEST4,#HG_QUEST4,Green,,#HalfLife_HECU,,,
HG_QUEST5,#HG_QUEST5,Green,,#HalfLife_HECU,,,
HG_QUEST6,#HG_QUEST6,Green,,#HalfLife_HECU,,,
HG_QUEST7,#HG_QUEST7,Green,,#HalfLife_HECU,,,
HG_QUEST8,#HG_QUEST8,Green,,#HalfLife_HECU,,,
HG_QUEST9,#HG_QUEST9,Green,,#HalfLife_HECU,,,
HG_QUEST10,#HG_QUEST10,Green,,#HalfLife_HECU,,,
HG_QUEST11,#HG_QUEST11,Green,,#HalfLife_HECU,,,
HG_ANSWER0,#HG_ANSWER0,Green,,#HalfLife_HECU,,,
HG_ANSWER1,#HG_ANSWER1,Green,,#HalfLife_HECU,,,
HG_ANSWER2,#HG_ANSWER2,Green,,#HalfLife_HECU,,,
HG_ANSWER3,#HG_ANSWER3,Green,,#HalfLife_HECU,,,
HG_ANSWER4,#HG_ANSWER4,Green,,#HalfLife_HECU,,,
